,Unnamed: 0,FIPS CODE,Population Density ,county_x,state_x,cases_x,deaths_x,month_x,year_x,country_region_code,country_region,sub_region_1,sub_region_2,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,month_y,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,month_x,year_y,date,county_y,state_y,cases_y,deaths_y,month_y,year
1620,1620,30045,1.030045122,Judith Basin,Montana,80.25806451612904,0.2903225806451613,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Judith Basin County,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Judith Basin,Montana,0.0,0.0,1,2021
1621,1621,30047,19.76780861,Lake,Montana,1681.7419354838707,19.483870967741925,1.0,2021.0,US,United States,Montana,Lake County,-4.290322580645161,-9.810843653450467,-15.363616729087653,-21.67087799671004,-8.548387096774192,7.7142857142857135,1.0,5.0,Lake County,MT,0.464516129,141.2903226,141.2903226,0.5548387097,141.2903226,0.6032258065,23.41935484,0.34516129030000003,54.0,1036.2258060000001,3.4,1035.258065,4.009677419,1034.4516130000004,4.4193548389999995,499.77419349999997,7.25483871,C,9.0,9.0,9.0,9.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Lake,Montana,11.0,0.0,1,2021
1622,1622,30049,19.20245817,Lewis and Clark,Montana,5447.774193548386,48.58064516129032,1.0,2021.0,US,United States,Montana,Lewis and Clark County,-12.29032258064516,-10.096774193548391,-19.22222222222221,-21.67087799671004,-24.322580645161292,9.03225806451613,1.0,5.0,Lewis and Clark County,MT,1.048387097,727.483871,727.483871,1.225806452,725.8064516,1.332258065,79.03225806,0.5870967742000001,70.00967742,3248.580645,4.677419355,3248.580645,5.461290322999999,3238.83871,5.9290322579999994,1109.032258,8.229032258,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Lewis and Clark,Montana,35.0,1.0,1,2021
1623,1623,30051,1.683863095,Liberty,Montana,102.67741935483869,1.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Liberty County,MT,0.3580645161,8.35483871,8.35483871,0.4129032258,8.35483871,0.4483870968,3.35483871,0.6451612903,12.60967742,21.74193548,0.9290322581,21.74193548,1.077419355,21.74193548,1.167741935,14.0,2.7096774189999997,B,5.0,5.0,5.0,5.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Liberty,Montana,0.0,0.0,1,2021
1624,1624,30053,5.273302784,Lincoln,Montana,1263.5806451612902,9.0,1.0,2021.0,US,United States,Montana,Lincoln County,-13.4,-9.810843653450467,-15.363616729087653,-21.67087799671004,-8.064516129032258,9.373992102877745,1.0,5.0,Lincoln County,MT,0.09032258065,17.93548387,17.93548387,0.1032258065,17.93548387,0.10645161289999999,2.387096774,0.04193548387,12.60967742,105.3870968,0.5290322581,105.3870968,0.5935483871,105.3870968,0.6451612903,60.41935484,1.022580645,B,5.0,5.0,5.0,5.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Lincoln,Montana,10.0,0.0,1,2021
1625,1625,30055,0.6367349533,McCone,Montana,151.1290322580645,0.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,McCone County,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,McCone,Montana,1.0,0.0,1,2021
1626,1626,30057,2.2062816169999997,Madison,Montana,584.6774193548387,4.0,1.0,2021.0,US,United States,Montana,Madison County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-19.61904761904762,9.373992102877745,1.0,5.0,Madison County,MT,0.1258064516,10.87096774,10.87096774,0.1387096774,10.87096774,0.1483870968,2.387096774,0.09032258065,12.60967742,58.54838710000001,0.6838709677,58.54838710000001,0.7548387097,58.54838710000001,0.8032258065000001,36.22580645,1.4258064519999998,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Madison,Montana,4.0,0.0,1,2021
1627,1627,30059,0.7650779941,Meagher,Montana,114.06451612903228,7.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Meagher County,MT,1.641935484,30.58064516,30.58064516,1.867741935,30.58064516,2.019354839,13.4516129,2.283870968,28.448387100000005,52.48387097,2.816129032,52.48387097,3.2032258060000003,52.48387097,3.467741935,26.90322581,4.564516128999999,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Meagher,Montana,0.0,0.0,1,2021
1628,1628,30061,3.4860349489999995,Mineral,Montana,200.2258064516129,0.0,1.0,2021.0,US,United States,Montana,Mineral County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-60.0,9.373992102877745,1.0,5.0,Mineral County,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Mineral,Montana,1.0,0.0,1,2021
1629,1629,30063,44.02712399,Missoula,Montana,7110.580645161292,63.70967741935484,1.0,2021.0,US,United States,Montana,Missoula County,-16.35483870967742,-6.774193548387097,3.580645161290323,-12.48387096774194,-20.0,9.193548387096774,1.0,5.0,Missoula County,MT,1.2903225809999999,1543.419355,1543.419355,1.467741935,1543.290323,1.5935483869999998,72.16129032,0.38064516130000003,70.00967742,4611.967742,3.848387097,4611.16129,4.396774194,4607.580645,4.732258065,737.4516129,3.816129032,A,1.0,1.0,1.0,1.0,Metro,1.0,1.0,1.0,1.0,1.0,2021.0,1,Missoula,Montana,44.0,1.0,1,2021
1630,1630,30065,2.452687277,Musselshell,Montana,278.48387096774195,7.290322580645161,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Musselshell County,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Musselshell,Montana,1.0,0.0,1,2021
1631,1631,30067,5.698052452000001,Park,Montana,967.8709677419356,6.838709677419355,1.0,2021.0,US,United States,Montana,Park County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-15.387096774193553,9.373992102877745,1.0,5.0,Park County,MT,0.5193548387,84.93548387,84.93548387,0.5741935484,84.93548387,0.6129032258,7.419354838999999,0.1870967742,28.448387100000005,306.516129,1.841935484,306.516129,2.0709677419999997,306.516129,2.232258065,107.09677420000001,2.7193548389999997,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Park,Montana,5.0,0.0,1,2021
1632,1632,30069,0.2870314363,Petroleum,Montana,10.967741935483868,1.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Petroleum County,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Petroleum,Montana,0.0,0.0,1,2021
1633,1633,30071,0.8110839712000001,Phillips,Montana,451.29032258064524,13.032258064516132,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Phillips County,MT,1.5806451609999999,62.48387097,62.48387097,1.864516129,62.48387097,2.074193548,42.35483871,4.632258065,70.00967742,180.7096774,4.574193548,180.7096774,5.4354838710000015,180.7096774,5.993548387000001,115.9677419,12.67419355,B,5.0,5.0,5.0,5.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Phillips,Montana,2.0,0.0,1,2021
1634,1634,30073,3.810549627,Pondera,Montana,410.8387096774193,3.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Pondera County,MT,0.3225806452,19.12903226,19.12903226,0.3903225806,19.12903226,0.4290322581,6.838709677000001,0.564516129,15.77096774,94.93548387,1.6064516130000002,94.93548387,1.929032258,94.64516129,2.116129032,43.64516129,3.587096774,D,13.0,13.0,13.0,13.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Pondera,Montana,2.0,0.0,1,2021
1635,1635,30075,0.5377130002,Powder River,Montana,105.22580645161293,5.290322580645161,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Powder River County,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Powder River,Montana,0.0,0.0,1,2021
1636,1636,30077,2.940175173,Powell,Montana,834.6129032258065,5.516129032258066,1.0,2021.0,US,United States,Montana,Powell County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-18.09090909090909,9.373992102877745,1.0,5.0,Powell County,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Powell,Montana,3.0,0.0,1,2021
1637,1637,30079,0.6679192071,Prairie,Montana,126.48387096774192,2.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Prairie County,MT,0.3580645161,3.870967742,3.870967742,0.4161290323,3.870967742,0.4419354839,2.935483871,0.8129032258,12.60967742,13.03225806,1.212903226,13.03225806,1.3935483869999998,13.03225806,1.4838709680000002,10.32258065,2.8645161289999996,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Prairie,Montana,0.0,0.0,1,2021
1638,1638,30081,17.30493416,Ravalli,Montana,2332.5806451612907,26.64516129032258,1.0,2021.0,US,United States,Montana,Ravalli County,-5.333333333333333,0.1612903225806452,-15.363616729087653,-21.67087799671004,-13.741935483870973,7.24,1.0,5.0,Ravalli County,MT,0.36774193549999995,164.7096774,164.7096774,0.4225806452000001,164.6451613,0.4677419355,15.38709677,0.135483871,41.2,704.8387097,1.6064516130000002,704.8064516,1.819354839,704.1290323,1.9709677419999998,221.35483870000002,1.909677419,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Ravalli,Montana,11.0,0.0,1,2021
1639,1639,30083,5.738569762000001,Richland,Montana,934.8709677419356,12.06451612903226,1.0,2021.0,US,United States,Montana,Richland County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-11.730769230769232,9.373992102877745,1.0,5.0,Richland County,MT,0.5903225806,64.12903226,64.12903226,0.7129032258,64.12903226,0.7967741934999999,22.09677419,1.3258064520000001,34.81290323,226.2258065,2.093548387,225.9354839,2.516129032,225.9354839,2.793548387,104.483871,6.296774194,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Richland,Montana,3.0,0.0,1,2021
1640,1640,30085,4.873464462,Roosevelt,Montana,1425.3225806451612,51.74193548387096,1.0,2021.0,US,United States,Montana,Roosevelt County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-16.57142857142857,9.373992102877745,1.0,5.0,Roosevelt County,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Roosevelt,Montana,3.0,0.0,1,2021
1641,1641,30087,1.875697798,Rosebud,Montana,1084.741935483871,31.22580645161291,1.0,2021.0,US,United States,Montana,Rosebud County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-6.666666666666668,9.373992102877745,1.0,5.0,Rosebud County,MT,0.5774193548,51.61290323,51.32258065,0.7096774194,51.32258065,0.8064516129000001,11.25806452,0.7580645161,28.448387100000005,408.6451613,4.567741935,408.3548387,5.664516129,407.7741935,6.4,220.19354840000003,14.95483871,C,9.0,9.0,9.0,9.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Rosebud,Montana,4.0,0.0,1,2021
1642,1642,30089,4.106466743,Sanders,Montana,518.516129032258,5.774193548387097,1.0,2021.0,US,United States,Montana,Sanders County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-17.761904761904766,9.373992102877745,1.0,5.0,Sanders County,MT,0.09032258065,11.06451613,11.06451613,0.1032258065,11.06451613,0.1129032258,2.8387096769999998,0.07419354839,12.60967742,57.41935484,0.4741935484000001,57.41935484,0.5322580645,57.41935484,0.5741935484,32.06451613,0.8193548387,B,5.0,5.0,5.0,5.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Sanders,Montana,4.0,0.0,1,2021
1643,1643,30091,2.1984639969999997,Sheridan,Montana,371.0322580645162,5.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Sheridan County,MT,0.1774193548,5.806451612999999,5.806451612999999,0.2064516129,5.806451612999999,0.2193548387,2.580645161,0.335483871,9.458064516,40.51612903,1.225806452,40.51612903,1.422580645,40.51612903,1.54516129,28.90322581,3.75483871,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Sheridan,Montana,1.0,0.0,1,2021
1644,1644,30093,48.18804221,Silver Bow,Montana,3252.5806451612902,58.87096774193547,1.0,2021.0,US,United States,Montana,Silver Bow County,-11.64516129032258,-13.0,-15.363616729087653,-8.03225806451613,-18.548387096774192,6.64,1.0,5.0,Silver Bow County,MT,1.3,453.483871,453.483871,1.509677419,453.483871,1.629032258,32.0,0.464516129,76.41612903,1727.9032260000001,4.9483870969999995,1727.129032,5.741935484,1726.354839,6.206451613,624.2580644999998,9.174193548,C,9.0,9.0,9.0,9.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Silver Bow,Montana,13.0,1.0,1,2021
1645,1645,30095,5.283649428,Stillwater,Montana,593.8387096774194,9.870967741935484,1.0,2021.0,US,United States,Montana,Stillwater County,-18.814247704934786,-9.810843653450467,-15.363616729087653,5.172413793103448,-18.19047619047619,9.373992102877745,1.0,5.0,Stillwater County,MT,0.2032258065,19.61290323,19.61290323,0.2322580645,19.61290323,0.2580645161,2.8387096769999998,0.1258064516,12.60967742,50.45161289999999,0.5258064516,50.45161289999999,0.5967741935,50.45161289999999,0.6612903226,19.29032258,0.8548387097,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Stillwater,Montana,3.0,0.0,1,2021
1646,1646,30097,1.958813177,Sweet Grass,Montana,324.0,6.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Sweet Grass County,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Sweet Grass,Montana,1.0,0.0,1,2021
1647,1647,30099,2.686176357,Teton,Montana,346.80645161290323,5.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Teton County,MT,0.1612903226,9.677419355,9.677419355,0.1870967742,9.677419355,0.21290322579999998,2.451612903,0.1677419355,12.60967742,52.38709677,0.8516129031999999,52.38709677,1.016129032,52.38709677,1.125806452,26.19354839,1.832258065,B,5.0,5.0,5.0,5.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Teton,Montana,3.0,0.0,1,2021
1648,1648,30101,2.655499682,Toole,Montana,683.516129032258,8.258064516129032,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Toole County,MT,0.8645161290000001,40.90322581,40.90322581,1.016129032,40.90322581,1.090322581,13.5483871,1.4709677419999998,34.81290323,128.0322581,2.7,128.0322581,3.158064516,128.0322581,3.409677419,73.67741935,8.006451613,B,5.0,5.0,5.0,5.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Toole,Montana,1.0,0.0,1,2021
1649,1649,30103,0.7131178906,Treasure,Montana,48.645161290322584,1.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Treasure County,MT,0.21290322579999998,1.451612903,1.451612903,0.2516129032,1.451612903,0.2612903226,0.9677419355,0.48387096770000004,9.458064516,11.70967742,1.6838709680000001,11.70967742,2.003225806,11.70967742,2.129032258,9.870967742000001,4.906451613,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Treasure,Montana,0.0,0.0,1,2021
1650,1650,30105,1.5548683380000001,Valley,Montana,697.6774193548387,9.0,1.0,2021.0,US,United States,Montana,Valley County,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-11.2,9.373992102877745,1.0,5.0,Valley County,MT,0.2419354839,17.90322581,17.90322581,0.2806451613,17.90322581,0.3161290323,2.580645161,0.1483870968,12.60967742,59.90322581,0.8096774193999999,59.90322581,0.9516129031999999,59.70967742,1.0419354840000001,29.22580645,1.667741935,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Valley,Montana,4.0,0.0,1,2021
1651,1651,30107,1.482579689,Wheatland,Montana,151.32258064516128,6.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Wheatland County,MT,0.07419354839,1.548387097,1.548387097,0.08387096774,1.548387097,0.0935483871,0.3548387097,0.06451612903,3.151612903,6.967741935,0.3290322581,6.967741935,0.38064516130000003,6.967741935,0.4161290323,4.612903226,0.8516129031999999,C,9.0,9.0,9.0,9.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Wheatland,Montana,1.0,0.0,1,2021
1652,1652,30109,1.27071233,Wibaux,Montana,113.0,4.741935483870968,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Wibaux County,MT,0.8870967742,8.516129032,8.516129032,1.029032258,8.516129032,1.109677419,6.161290322999999,2.464516129,34.81290323,41.22580645,4.258064516,41.22580645,4.938709677,41.22580645,5.335483871,28.96774194,11.58709677,B,5.0,5.0,5.0,5.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Wibaux,Montana,0.0,0.0,1,2021
1653,1653,30111,59.63937183,Yellowstone,Montana,14650.258064516129,171.29032258064515,1.0,2021.0,US,United States,Montana,Yellowstone County,-10.87096774193548,-3.2258064516129035,4.096774193548387,-5.258064516129032,-14.48387096774194,6.03225806451613,1.0,5.0,Yellowstone County,MT,1.364516129,2187.4516129999997,2187.4516129999997,1.6,2187.290323,1.780645161,176.80645159999997,0.6387096774000001,85.98064516,7268.774194,4.5032258060000006,7267.903226,5.332258065,7261.677419,5.870967742,1820.1612899999998,6.474193548,A,1.0,1.0,1.0,1.0,Metro,1.0,1.0,1.0,1.0,1.0,2021.0,1,Yellowstone,Montana,53.0,1.0,1,2021
1654,1654,31001,56.07770313,Adams,Nebraska,2475.4193548387093,36.16129032258065,1.0,2021.0,US,United States,Nebraska,Adams County,-12.419354838709678,-8.217391304347826,-15.363616729087653,-21.67087799671004,-11.903225806451607,7.7142857142857135,1.0,5.0,Adams County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Adams,Nebraska,11.0,0.0,1,2021
1655,1655,31003,7.482344048,Antelope,Nebraska,446.70967741935476,5.032258064516129,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Antelope County,NE,0.19032258059999999,11.64516129,11.64516129,0.2193548387,11.64516129,0.2419354839,4.387096774,0.29354838710000003,16.1,78.74193548,1.25483871,78.74193548,1.490322581,78.74193548,1.641935484,49.51612903,3.270967742,A,1.0,1.0,1.0,1.0,Non-metro,5.0,5.0,5.0,5.0,1.0,2021.0,1,Antelope,Nebraska,1.0,0.0,1,2021
1656,1656,31005,0.6374457437,Arthur,Nebraska,19.06451612903226,0.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Arthur County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Arthur,Nebraska,0.0,0.0,1,2021
1657,1657,31007,1.056138874,Banner,Nebraska,26.48387096774193,0.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Banner County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Banner,Nebraska,0.0,0.0,1,2021
1658,1658,31009,0.6850721787999999,Blaine,Nebraska,17.838709677419356,0.0,1.0,2021.0,,,,,-18.814247704934786,-9.810843653450467,-15.363616729087653,-21.67087799671004,-21.89789534018986,9.373992102877745,1.0,5.0,Blaine County,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,6.858280922431866,6.8682532936676575,6.858280922431866,6.858966139381133,Non-metro,3.3389261744966436,3.3316326530612246,3.3389261744966436,3.3418631270689074,1.0,2021.0,1,Blaine,Nebraska,0.0,0.0,1,2021
